snapshot_date,category,seniority,tier,listings_with_ai,total_listings,pct,required_count
7/2/2026,devops,mid,any_ai,42,236,17.8,29
7/2/2026,devops,mid,genai,36,236,15.3,25
7/2/2026,devops,mid,ml,10,236,4.2,8
7/2/2026,devops,senior,any_ai,26,144,18.1,26
7/2/2026,devops,senior,genai,16,144,11.1,16
7/2/2026,devops,senior,ml,13,144,9,13
7/2/2026,engineering,all,any_ai,340,1924,17.7,317
7/2/2026,engineering,all,genai,226,1924,11.7,205
7/2/2026,engineering,all,ml,205,1924,10.7,192
7/2/2026,engineering,entry,any_ai,4,45,8.9,3
7/2/2026,engineering,entry,genai,4,45,8.9,3
7/2/2026,engineering,entry,ml,0,45,0,0
7/2/2026,engineering,mid,any_ai,97,763,12.7,89
7/2/2026,engineering,mid,genai,72,763,9.4,69
7/2/2026,engineering,mid,ml,45,763,5.9,37
7/2/2026,engineering,senior,any_ai,239,1116,21.4,225
7/2/2026,engineering,senior,genai,150,1116,13.4,133
7/2/2026,engineering,senior,ml,160,1116,14.3,155
7/2/2026,product,all,any_ai,135,594,22.7,125
7/2/2026,product,all,genai,103,594,17.3,94
7/2/2026,product,all,ml,66,594,11.1,63
7/2/2026,product,entry,any_ai,0,3,0,0
7/2/2026,product,entry,genai,0,3,0,0
7/2/2026,product,entry,ml,0,3,0,0
7/2/2026,product,mid,any_ai,39,261,14.9,34
7/2/2026,product,mid,genai,34,261,13,31
7/2/2026,product,mid,ml,18,261,6.9,16
7/2/2026,product,senior,any_ai,96,330,29.1,91
7/2/2026,product,senior,genai,69,330,20.9,63
7/2/2026,product,senior,ml,48,330,14.5,47
7/2/2026,security,all,any_ai,14,96,14.6,9
7/2/2026,security,all,genai,14,96,14.6,9
7/2/2026,security,all,ml,3,96,3.1,2
7/2/2026,security,entry,any_ai,0,6,0,0
7/2/2026,security,entry,genai,0,6,0,0
7/2/2026,security,entry,ml,0,6,0,0
7/2/2026,security,mid,any_ai,4,41,9.8,2
7/2/2026,security,mid,genai,4,41,9.8,2
7/2/2026,security,mid,ml,0,41,0,0
7/2/2026,security,senior,any_ai,10,49,20.4,7
7/2/2026,security,senior,genai,10,49,20.4,7
7/2/2026,security,senior,ml,3,49,6.1,2
7/9/2026,ai,all,any_ai,362,553,65.5,357
7/9/2026,ai,all,genai,240,553,43.4,231
7/9/2026,ai,all,ml,287,553,51.9,282
7/9/2026,ai,entry,any_ai,0,5,0,0
7/9/2026,ai,entry,genai,0,5,0,0
7/9/2026,ai,entry,ml,0,5,0,0
7/9/2026,ai,mid,any_ai,194,283,68.6,190
7/9/2026,ai,mid,genai,128,283,45.2,122
7/9/2026,ai,mid,ml,154,283,54.4,151
7/9/2026,ai,senior,any_ai,168,265,63.4,167
7/9/2026,ai,senior,genai,112,265,42.3,109
7/9/2026,ai,senior,ml,133,265,50.2,131
7/9/2026,data,all,any_ai,176,1299,13.5,168
7/9/2026,data,all,genai,68,1299,5.2,66
7/9/2026,data,all,ml,152,1299,11.7,146
7/9/2026,data,entry,any_ai,5,77,6.5,5
7/9/2026,data,entry,genai,0,77,0,0
7/9/2026,data,entry,ml,5,77,6.5,5
7/9/2026,data,mid,any_ai,78,691,11.3,72
7/9/2026,data,mid,genai,35,691,5.1,35
7/9/2026,data,mid,ml,73,691,10.6,67
7/9/2026,data,senior,any_ai,93,531,17.5,91
7/9/2026,data,senior,genai,33,531,6.2,31
7/9/2026,data,senior,ml,74,531,13.9,74
7/9/2026,devops,all,any_ai,68,753,9,63
7/9/2026,devops,all,genai,48,753,6.4,44
7/9/2026,devops,all,ml,28,753,3.7,27
7/9/2026,devops,entry,any_ai,0,13,0,0
7/9/2026,devops,entry,genai,0,13,0,0
7/9/2026,devops,entry,ml,0,13,0,0
7/9/2026,devops,mid,any_ai,32,427,7.5,27
7/9/2026,devops,mid,genai,28,427,6.6,24
7/9/2026,devops,mid,ml,9,427,2.1,8
7/9/2026,devops,senior,any_ai,36,313,11.5,36
7/9/2026,devops,senior,genai,20,313,6.4,20
7/9/2026,devops,senior,ml,19,313,6.1,19
7/9/2026,engineering,all,any_ai,285,1879,15.2,264
7/9/2026,engineering,all,genai,192,1879,10.2,170
7/9/2026,engineering,all,ml,170,1879,9,160
7/9/2026,engineering,entry,any_ai,3,35,8.6,2
7/9/2026,engineering,entry,genai,3,35,8.6,2
7/9/2026,engineering,entry,ml,0,35,0,0
7/9/2026,engineering,mid,any_ai,79,669,11.8,73
7/9/2026,engineering,mid,genai,59,669,8.8,55
7/9/2026,engineering,mid,ml,35,669,5.2,30
7/9/2026,engineering,senior,any_ai,203,1175,17.3,189
7/9/2026,engineering,senior,genai,130,1175,11.1,113
7/9/2026,engineering,senior,ml,135,1175,11.5,130
7/9/2026,product,all,any_ai,122,447,27.3,110
7/9/2026,product,all,genai,92,447,20.6,81
7/9/2026,product,all,ml,61,447,13.6,58
7/9/2026,product,entry,any_ai,0,4,0,0
7/9/2026,product,entry,genai,0,4,0,0
7/9/2026,product,entry,ml,0,4,0,0
7/9/2026,product,mid,any_ai,32,162,19.8,27
7/9/2026,product,mid,genai,29,162,17.9,26
7/9/2026,product,mid,ml,14,162,8.6,12
7/9/2026,product,senior,any_ai,90,281,32,83
7/9/2026,product,senior,genai,63,281,22.4,55
7/9/2026,product,senior,ml,47,281,16.7,46
7/9/2026,security,all,any_ai,15,55,27.3,10
7/9/2026,security,all,genai,15,55,27.3,10
7/9/2026,security,all,ml,3,55,5.5,2
7/9/2026,security,entry,any_ai,0,3,0,0
7/9/2026,security,entry,genai,0,3,0,0
7/9/2026,security,entry,ml,0,3,0,0
7/9/2026,security,mid,any_ai,4,29,13.8,2
7/9/2026,security,mid,genai,4,29,13.8,2
7/9/2026,security,mid,ml,0,29,0,0
7/9/2026,security,senior,any_ai,11,23,47.8,8
7/9/2026,security,senior,genai,11,23,47.8,8
7/9/2026,security,senior,ml,3,23,13,2
7/10/2026,ai,all,any_ai,1008,2201,45.8,1003
7/10/2026,ai,all,genai,515,2201,23.4,507
7/10/2026,ai,all,ml,764,2201,34.7,757
7/10/2026,ai,entry,any_ai,16,80,20,16
7/10/2026,ai,entry,genai,4,80,5,4
7/10/2026,ai,entry,ml,15,80,18.8,15
7/10/2026,ai,mid,any_ai,495,1104,44.8,491
7/10/2026,ai,mid,genai,273,1104,24.7,268
7/10/2026,ai,mid,ml,349,1104,31.6,346
7/10/2026,ai,senior,any_ai,497,1017,48.9,496
7/10/2026,ai,senior,genai,238,1017,23.4,235
7/10/2026,ai,senior,ml,400,1017,39.3,396
7/10/2026,data,all,any_ai,501,5188,9.7,491
7/10/2026,data,all,genai,145,5188,2.8,142
7/10/2026,data,all,ml,427,5188,8.2,420
7/10/2026,data,entry,any_ai,29,289,10,29
7/10/2026,data,entry,genai,1,289,0.3,1
7/10/2026,data,entry,ml,28,289,9.7,28
7/10/2026,data,mid,any_ai,237,2985,7.9,233
7/10/2026,data,mid,genai,75,2985,2.5,74
7/10/2026,data,mid,ml,203,2985,6.8,200
7/10/2026,data,senior,any_ai,235,1914,12.3,229
7/10/2026,data,senior,genai,69,1914,3.6,67
7/10/2026,data,senior,ml,196,1914,10.2,192
7/10/2026,devops,all,any_ai,99,2767,3.6,93
7/10/2026,devops,all,genai,44,2767,1.6,40
7/10/2026,devops,all,ml,65,2767,2.3,63
7/10/2026,devops,entry,any_ai,0,45,0,0
7/10/2026,devops,entry,genai,0,45,0,0
7/10/2026,devops,entry,ml,0,45,0,0
7/10/2026,devops,mid,any_ai,47,1609,2.9,41
7/10/2026,devops,mid,genai,25,1609,1.6,21
7/10/2026,devops,mid,ml,26,1609,1.6,24
7/10/2026,devops,senior,any_ai,52,1113,4.7,52
7/10/2026,devops,senior,genai,19,1113,1.7,19
7/10/2026,devops,senior,ml,39,1113,3.5,39
7/10/2026,engineering,all,any_ai,776,7841,9.9,746
7/10/2026,engineering,all,genai,524,7841,6.7,495
7/10/2026,engineering,all,ml,399,7841,5.1,384
7/10/2026,engineering,entry,any_ai,5,207,2.4,4
7/10/2026,engineering,entry,genai,5,207,2.4,4
7/10/2026,engineering,entry,ml,0,207,0,0
7/10/2026,engineering,mid,any_ai,253,3130,8.1,244
7/10/2026,engineering,mid,genai,160,3130,5.1,155
7/10/2026,engineering,mid,ml,133,3130,4.2,124
7/10/2026,engineering,senior,any_ai,518,4504,11.5,498
7/10/2026,engineering,senior,genai,359,4504,8,336
7/10/2026,engineering,senior,ml,266,4504,5.9,260
7/10/2026,product,all,any_ai,182,1512,12,167
7/10/2026,product,all,genai,140,1512,9.3,125
7/10/2026,product,all,ml,77,1512,5.1,75
7/10/2026,product,entry,any_ai,0,20,0,0
7/10/2026,product,entry,genai,0,20,0,0
7/10/2026,product,entry,ml,0,20,0,0
7/10/2026,product,mid,any_ai,53,721,7.4,48
7/10/2026,product,mid,genai,42,721,5.8,38
7/10/2026,product,mid,ml,22,721,3.1,21
7/10/2026,product,senior,any_ai,129,771,16.7,119
7/10/2026,product,senior,genai,98,771,12.7,87
7/10/2026,product,senior,ml,55,771,7.1,54
7/10/2026,security,all,any_ai,44,1348,3.3,33
7/10/2026,security,all,genai,33,1348,2.4,23
7/10/2026,security,all,ml,18,1348,1.3,16
7/10/2026,security,entry,any_ai,0,86,0,0
7/10/2026,security,entry,genai,0,86,0,0
7/10/2026,security,entry,ml,0,86,0,0
7/10/2026,security,mid,any_ai,15,817,1.8,11
7/10/2026,security,mid,genai,10,817,1.2,6
7/10/2026,security,mid,ml,5,817,0.6,5
7/10/2026,security,senior,any_ai,29,445,6.5,22
7/10/2026,security,senior,genai,23,445,5.2,17
7/10/2026,security,senior,ml,13,445,2.9,11
7/11/2026,ai,all,any_ai,1035,2297,45.1,1030
7/11/2026,ai,all,genai,528,2297,23,520
7/11/2026,ai,all,ml,784,2297,34.1,777
7/11/2026,ai,entry,any_ai,17,82,20.7,17
7/11/2026,ai,entry,genai,4,82,4.9,4
7/11/2026,ai,entry,ml,16,82,19.5,16
7/11/2026,ai,mid,any_ai,513,1164,44.1,509
7/11/2026,ai,mid,genai,283,1164,24.3,278
7/11/2026,ai,mid,ml,361,1164,31,358
7/11/2026,ai,senior,any_ai,505,1051,48,504
7/11/2026,ai,senior,genai,241,1051,22.9,238
7/11/2026,ai,senior,ml,407,1051,38.7,403
7/11/2026,data,all,any_ai,517,5453,9.5,507
7/11/2026,data,all,genai,154,5453,2.8,151
7/11/2026,data,all,ml,442,5453,8.1,435
7/11/2026,data,entry,any_ai,29,302,9.6,29
